"","entity","code","year","human_food","animal_feed","processed"
"2175","Czechoslovakia","OWID_CZS",1968,NA,0,22000
"2176","Czechoslovakia","OWID_CZS",1969,NA,0,22000
"2177","Czechoslovakia","OWID_CZS",1970,NA,0,19000
"2178","Czechoslovakia","OWID_CZS",1971,NA,0,21000
"2179","Czechoslovakia","OWID_CZS",1972,NA,0,18000
"2180","Czechoslovakia","OWID_CZS",1973,NA,0,15000
"2181","Czechoslovakia","OWID_CZS",1974,NA,0,24000
"2182","Czechoslovakia","OWID_CZS",1975,NA,0,5000
"2183","Czechoslovakia","OWID_CZS",1976,NA,0,19000
"2184","Czechoslovakia","OWID_CZS",1977,NA,0,23000
"2185","Czechoslovakia","OWID_CZS",1978,NA,0,8000
"2186","Czechoslovakia","OWID_CZS",1979,NA,0,18000
"2187","Czechoslovakia","OWID_CZS",1980,NA,0,36000
"2188","Czechoslovakia","OWID_CZS",1981,NA,0,19000
"2189","Czechoslovakia","OWID_CZS",1982,NA,0,30000
"2190","Czechoslovakia","OWID_CZS",1983,NA,0,30000
"2191","Czechoslovakia","OWID_CZS",1984,NA,0,31000
"2192","Czechoslovakia","OWID_CZS",1985,NA,0,30000
"2193","Czechoslovakia","OWID_CZS",1986,NA,0,11000
"2194","Czechoslovakia","OWID_CZS",1987,NA,3000,12000
"2195","Czechoslovakia","OWID_CZS",1988,NA,1000,14000
"2196","Czechoslovakia","OWID_CZS",1989,NA,1000,24000
"2197","Czechoslovakia","OWID_CZS",1990,NA,11000,34000
"2198","Czechoslovakia","OWID_CZS",1991,NA,5000,14000
"2199","Czechoslovakia","OWID_CZS",1992,NA,15000,9000
"2200","Denmark","DNK",1961,0,0,302000
"2201","Denmark","DNK",1962,0,0,349000
"2202","Denmark","DNK",1963,0,0,345000
"2203","Denmark","DNK",1964,0,0,348000
"2204","Denmark","DNK",1965,0,0,369000
"2205","Denmark","DNK",1966,0,0,370000
"2206","Denmark","DNK",1967,0,0,444000
"2207","Denmark","DNK",1968,0,0,428000
"2208","Denmark","DNK",1969,0,0,402000
"2209","Denmark","DNK",1970,0,0,549000
"2210","Denmark","DNK",1971,0,0,511000
"2211","Denmark","DNK",1972,0,0,491000
"2212","Denmark","DNK",1973,0,0,404000
"2213","Denmark","DNK",1974,0,10000,444000
"2214","Denmark","DNK",1975,0,19000,4e+05
"2215","Denmark","DNK",1976,0,16000,373000
"2216","Denmark","DNK",1977,0,15000,386000
"2217","Denmark","DNK",1978,0,29000,462000
"2218","Denmark","DNK",1979,0,23000,453000
"2219","Denmark","DNK",1980,0,11000,321000
"2220","Denmark","DNK",1981,0,47000,163000
"2221","Denmark","DNK",1982,0,32000,153000
"2222","Denmark","DNK",1983,0,40000,139000
"2223","Denmark","DNK",1984,0,49000,114000
"2224","Denmark","DNK",1985,0,59000,49000
"2225","Denmark","DNK",1986,0,44000,22000
"2226","Denmark","DNK",1987,0,44000,17000
"2227","Denmark","DNK",1988,0,7000,53000
"2228","Denmark","DNK",1989,0,8000,61000
"2229","Denmark","DNK",1990,0,2000,56000
"2230","Denmark","DNK",1991,0,3000,31000
"2231","Denmark","DNK",1992,0,19000,57000
"2232","Denmark","DNK",1993,0,22000,48000
"2233","Denmark","DNK",1994,0,11000,62000
"2234","Denmark","DNK",1995,0,57000,66000
"2235","Denmark","DNK",1996,0,54000,67000
"2236","Denmark","DNK",1997,0,13000,64000
"2237","Denmark","DNK",1998,0,15000,75000
"2238","Denmark","DNK",1999,0,20000,78000
"2239","Denmark","DNK",2000,0,24000,85000
"2240","Denmark","DNK",2001,0,24000,87000
"2241","Denmark","DNK",2002,0,57000,93000
"2242","Denmark","DNK",2003,0,13000,111000
"2243","Denmark","DNK",2004,0,13000,88000
"2244","Denmark","DNK",2005,0,13000,91000
"2245","Denmark","DNK",2006,0,13000,92000
"2246","Denmark","DNK",2007,0,13000,93000
"2247","Denmark","DNK",2008,0,42000,52000
"2248","Denmark","DNK",2009,0,23000,73000
"2249","Denmark","DNK",2010,0,33000,70000
"2250","Denmark","DNK",2011,0,16000,65000
"2251","Denmark","DNK",2012,0,10000,78000
"2252","Denmark","DNK",2013,0,13000,0
"2253","Dominica","DMA",1961,0,NA,NA
"2254","Dominica","DMA",1962,0,NA,NA
"2255","Dominica","DMA",1963,0,NA,NA
"2256","Dominica","DMA",1964,0,NA,NA
"2257","Dominica","DMA",1965,0,NA,NA
"2258","Dominica","DMA",1966,0,NA,NA
"2259","Dominica","DMA",1967,0,NA,NA
"2260","Dominica","DMA",1968,0,NA,NA
"2261","Dominica","DMA",1969,0,NA,NA
"2262","Dominica","DMA",1970,0,NA,NA
"2263","Dominica","DMA",1971,0,NA,NA
"2264","Dominica","DMA",1972,0,NA,NA
"2265","Dominica","DMA",1973,0,NA,NA
"2266","Dominica","DMA",1974,0,NA,NA
"2267","Dominica","DMA",1975,0,NA,NA
"2268","Dominica","DMA",1976,0,NA,NA
"2269","Dominica","DMA",1977,0,NA,NA
"2270","Dominica","DMA",1978,0,NA,NA
"2271","Dominica","DMA",1979,0,NA,NA
"2272","Dominica","DMA",1980,0,NA,NA
"2273","Dominica","DMA",1981,0,NA,NA
"2274","Dominica","DMA",1982,0,NA,NA
"2275","Dominica","DMA",1983,0,NA,NA
"2276","Dominica","DMA",1984,0,NA,NA
"2277","Dominica","DMA",1985,0,NA,NA
"2278","Dominica","DMA",1986,0,NA,NA
"2279","Dominica","DMA",1987,0,NA,NA
"2280","Dominica","DMA",1988,0,NA,NA
"2281","Dominica","DMA",1989,0,NA,NA
"2282","Dominica","DMA",1990,0,NA,NA
"2283","Dominica","DMA",1991,0,NA,NA
"2284","Dominica","DMA",1992,0,NA,NA
"2285","Dominica","DMA",1993,0,NA,NA
"2286","Dominica","DMA",1994,0,NA,NA
"2287","Dominica","DMA",1995,0,NA,NA
"2288","Dominica","DMA",1996,0,NA,NA
"2289","Dominica","DMA",1997,0,NA,NA
"2290","Dominica","DMA",1998,0,NA,NA
"2291","Dominica","DMA",1999,0,NA,NA
"2292","Dominica","DMA",2000,0,NA,NA
"2293","Dominica","DMA",2001,0,NA,NA
"2294","Dominica","DMA",2002,0,NA,NA
"2295","Dominica","DMA",2003,0,NA,NA
"2296","Dominica","DMA",2004,0,NA,NA
"2297","Dominica","DMA",2005,0,NA,NA
"2298","Dominica","DMA",2006,0,NA,NA
"2299","Dominica","DMA",2007,0,NA,NA
"2300","Dominica","DMA",2008,0,NA,NA
"2301","Dominica","DMA",2009,0,NA,NA
"2302","Dominica","DMA",2010,0,NA,NA
"2303","Dominica","DMA",2011,0,NA,NA
"2304","Dominica","DMA",2012,0,NA,NA
"2305","Dominica","DMA",2013,0,NA,NA
"2306","Dominican Republic","DOM",1961,NA,NA,0
"2307","Dominican Republic","DOM",1962,NA,NA,0
"2308","Dominican Republic","DOM",1963,NA,NA,0
"2309","Dominican Republic","DOM",1964,NA,NA,0
"2310","Dominican Republic","DOM",1965,NA,NA,0
"2311","Dominican Republic","DOM",1966,NA,NA,0
"2312","Dominican Republic","DOM",1967,NA,NA,0
"2313","Dominican Republic","DOM",1968,NA,NA,0
"2314","Dominican Republic","DOM",1969,NA,NA,1000
"2315","Dominican Republic","DOM",1970,NA,NA,0
"2316","Dominican Republic","DOM",1971,NA,NA,3000
"2317","Dominican Republic","DOM",1972,NA,NA,9000
"2318","Dominican Republic","DOM",1973,NA,NA,10000
"2319","Dominican Republic","DOM",1974,NA,NA,10000
"2320","Dominican Republic","DOM",1975,NA,NA,14000
"2321","Dominican Republic","DOM",1976,NA,NA,28000
"2322","Dominican Republic","DOM",1977,NA,NA,10000
"2323","Dominican Republic","DOM",1978,NA,NA,23000
"2324","Dominican Republic","DOM",1979,NA,NA,1000
"2325","Dominican Republic","DOM",1980,NA,NA,36000
"2326","Dominican Republic","DOM",1981,NA,NA,32000
"2327","Dominican Republic","DOM",1982,NA,NA,22000
"2328","Dominican Republic","DOM",1983,NA,NA,19000
"2329","Dominican Republic","DOM",1984,NA,NA,23000
"2330","Dominican Republic","DOM",1985,NA,NA,26000
"2331","Dominican Republic","DOM",1986,NA,NA,49000
"2332","Dominican Republic","DOM",1987,NA,NA,48000
"2333","Dominican Republic","DOM",1988,NA,NA,27000
"2334","Dominican Republic","DOM",1989,NA,NA,43000
"2335","Dominican Republic","DOM",1990,NA,NA,22000
"2336","Dominican Republic","DOM",1991,NA,NA,32000
"2337","Dominican Republic","DOM",1992,NA,NA,39000
"2338","Dominican Republic","DOM",1993,NA,NA,34000
"2339","Dominican Republic","DOM",1994,NA,NA,0
"2340","Dominican Republic","DOM",1995,NA,NA,0
"2341","Dominican Republic","DOM",1996,NA,NA,1000
"2342","Dominican Republic","DOM",1997,NA,NA,0
"2343","Dominican Republic","DOM",1998,NA,NA,0
"2344","Dominican Republic","DOM",1999,NA,NA,0
"2345","Dominican Republic","DOM",2000,NA,NA,0
"2346","Dominican Republic","DOM",2001,NA,NA,0
"2347","Dominican Republic","DOM",2002,NA,NA,0
"2348","Dominican Republic","DOM",2003,NA,NA,0
"2349","Dominican Republic","DOM",2004,NA,NA,0
"2350","Dominican Republic","DOM",2005,NA,NA,0
"2351","Dominican Republic","DOM",2006,NA,NA,10000
"2352","Dominican Republic","DOM",2007,NA,NA,0
"2353","Dominican Republic","DOM",2008,NA,NA,0
"2354","Dominican Republic","DOM",2009,NA,NA,0
"2355","Dominican Republic","DOM",2010,NA,NA,0
"2356","Dominican Republic","DOM",2011,NA,NA,9000
"2357","Dominican Republic","DOM",2012,NA,NA,1000
"2358","Dominican Republic","DOM",2013,NA,NA,0
"2359","Eastern Africa",NA,1961,6000,0,0
"2360","Eastern Africa",NA,1962,7000,0,0
"2361","Eastern Africa",NA,1963,7000,0,0
"2362","Eastern Africa",NA,1964,8000,0,0
"2363","Eastern Africa",NA,1965,9000,0,0
"2364","Eastern Africa",NA,1966,9000,0,0
"2365","Eastern Africa",NA,1967,10000,0,0
"2366","Eastern Africa",NA,1968,16000,0,0
"2367","Eastern Africa",NA,1969,13000,0,0
"2368","Eastern Africa",NA,1970,20000,0,0
"2369","Eastern Africa",NA,1971,19000,0,0
"2370","Eastern Africa",NA,1972,24000,0,0
"2371","Eastern Africa",NA,1973,22000,0,0
"2372","Eastern Africa",NA,1974,22000,0,10000
"2373","Eastern Africa",NA,1975,25000,0,8000
"2374","Eastern Africa",NA,1976,29000,0,12000
"2375","Eastern Africa",NA,1977,30000,0,22000
"2376","Eastern Africa",NA,1978,31000,0,30000
"2377","Eastern Africa",NA,1979,29000,0,52000
"2378","Eastern Africa",NA,1980,24000,0,72000
"2379","Eastern Africa",NA,1981,36000,0,82000
"2380","Eastern Africa",NA,1982,33000,0,72000
"2381","Eastern Africa",NA,1983,22000,0,77000
"2382","Eastern Africa",NA,1984,20000,0,82000
"2383","Eastern Africa",NA,1985,26000,0,82000
"2384","Eastern Africa",NA,1986,22000,0,90000
"2385","Eastern Africa",NA,1987,24000,0,85000
"2386","Eastern Africa",NA,1988,34000,0,109000
"2387","Eastern Africa",NA,1989,52000,0,122000
"2388","Eastern Africa",NA,1990,59000,0,150000
"2389","Eastern Africa",NA,1991,57000,0,164000
"2390","Eastern Africa",NA,1992,48000,0,164000
"2391","Eastern Africa",NA,1993,29000,0,137000
"2392","Eastern Africa",NA,1994,24000,0,157000
"2393","Eastern Africa",NA,1995,50000,0,176000
"2394","Eastern Africa",NA,1996,36000,0,223000
"2395","Eastern Africa",NA,1997,40000,0,185000
"2396","Eastern Africa",NA,1998,57000,0,183000
"2397","Eastern Africa",NA,1999,53000,0,195000
"2398","Eastern Africa",NA,2000,80000,0,201000
"2399","Eastern Africa",NA,2001,78000,0,226000
"2400","Eastern Africa",NA,2002,76000,0,260000
"2401","Eastern Africa",NA,2003,79000,31000,259000
"2402","Eastern Africa",NA,2004,56000,36000,227000
"2403","Eastern Africa",NA,2005,117000,29000,239000
"2404","Eastern Africa",NA,2006,86000,39000,202000
"2405","Eastern Africa",NA,2007,127000,25000,228000
"2406","Eastern Africa",NA,2008,160000,30000,121000
"2407","Eastern Africa",NA,2009,180000,38000,118000
"2408","Eastern Africa",NA,2010,189000,36000,114000
"2409","Eastern Africa",NA,2011,189000,38000,122000
"2410","Eastern Africa",NA,2012,233000,50000,112000
"2411","Eastern Africa",NA,2013,220000,55000,129000
"2412","Eastern Asia",NA,1961,3920000,191000,2620000
"2413","Eastern Asia",NA,1962,3996000,2e+05,2773000
"2414","Eastern Asia",NA,1963,4385000,222000,3100000
"2415","Eastern Asia",NA,1964,4571000,241000,3225000
"2416","Eastern Asia",NA,1965,4070000,234000,3387000
"2417","Eastern Asia",NA,1966,5183000,362000,3902000
"2418","Eastern Asia",NA,1967,5423000,335000,4084000
"2419","Eastern Asia",NA,1968,5278000,305000,4146000
"2420","Eastern Asia",NA,1969,5148000,247000,4520000
"2421","Eastern Asia",NA,1970,5573000,274000,5311000
"2422","Eastern Asia",NA,1971,5750000,285000,5214000
"2423","Eastern Asia",NA,1972,5178000,233000,5208000
"2424","Eastern Asia",NA,1973,5884000,288000,5287000
"2425","Eastern Asia",NA,1974,5515000,277000,5563000
"2426","Eastern Asia",NA,1975,5409000,235000,5586000
"2427","Eastern Asia",NA,1976,5262000,242000,5703000
"2428","Eastern Asia",NA,1977,5146000,282000,6224000
"2429","Eastern Asia",NA,1978,5253000,278000,7057000
"2430","Eastern Asia",NA,1979,5301000,315000,7394000
"2431","Eastern Asia",NA,1980,5593000,323000,7816000
"2432","Eastern Asia",NA,1981,5685000,361000,8597000
"2433","Eastern Asia",NA,1982,5519000,384000,9426000
"2434","Eastern Asia",NA,1983,5421000,421000,10019000
"2435","Eastern Asia",NA,1984,5542000,471000,9581000
"2436","Eastern Asia",NA,1985,5485000,780000,9721000
"2437","Eastern Asia",NA,1986,6015000,580000,10369000
"2438","Eastern Asia",NA,1987,6294000,580000,10803000
"2439","Eastern Asia",NA,1988,6397000,575000,10618000
"2440","Eastern Asia",NA,1989,6063000,5e+05,10716000
"2441","Eastern Asia",NA,1990,6244000,355000,10332000
"2442","Eastern Asia",NA,1991,5483000,305000,10405000
"2443","Eastern Asia",NA,1992,6184000,305000,10363000
"2444","Eastern Asia",NA,1993,7279000,920000,13147000
"2445","Eastern Asia",NA,1994,8377000,821000,13454000
"2446","Eastern Asia",NA,1995,7442000,576000,13027000
"2447","Eastern Asia",NA,1996,7639000,435000,15155000
"2448","Eastern Asia",NA,1997,9014000,435000,15751000
"2449","Eastern Asia",NA,1998,7495000,531000,17372000
"2450","Eastern Asia",NA,1999,6274000,1583000,18229000
"2451","Eastern Asia",NA,2000,6914000,2137000,22788000
"2452","Eastern Asia",NA,2001,6803000,2782000,26168000
"2453","Eastern Asia",NA,2002,6301000,2050000,28395000
"2454","Eastern Asia",NA,2003,6567000,3066000,32748000
"2455","Eastern Asia",NA,2004,6621000,3745000,33531000
"2456","Eastern Asia",NA,2005,7010000,3169000,37011000
"2457","Eastern Asia",NA,2006,6898000,3369000,39532000
"2458","Eastern Asia",NA,2007,6799000,3561000,41052000
"2459","Eastern Asia",NA,2008,6886000,3751000,43546000
"2460","Eastern Asia",NA,2009,7026000,4964000,47836000
"2461","Eastern Asia",NA,2010,7165000,9159000,54812000
"2462","Eastern Asia",NA,2011,6895000,6154000,59296000
"2463","Eastern Asia",NA,2012,6902000,7165000,62503000
"2464","Eastern Asia",NA,2013,6906000,9664000,64196000
"2465","Eastern Europe",NA,1961,50000,51000,131000
"2466","Eastern Europe",NA,1962,50000,55000,215000
"2467","Eastern Europe",NA,1963,55000,59000,341000
"2468","Eastern Europe",NA,1964,50000,60000,332000
"2469","Eastern Europe",NA,1965,60000,78000,277000
"2470","Eastern Europe",NA,1966,60000,115000,329000
"2471","Eastern Europe",NA,1967,65000,86000,463000
"2472","Eastern Europe",NA,1968,65000,97000,473000
"2473","Eastern Europe",NA,1969,71000,79000,519000
"2474","Eastern Europe",NA,1970,71000,83000,381000
"2475","Eastern Europe",NA,1971,71000,88000,597000
"2476","Eastern Europe",NA,1972,70000,89000,492000
"2477","Eastern Europe",NA,1973,76000,108000,1336000
"2478","Eastern Europe",NA,1974,76000,162000,624000
"2479","Eastern Europe",NA,1975,78000,162000,512000
"2480","Eastern Europe",NA,1976,78000,195000,2462000
"2481","Eastern Europe",NA,1977,82000,253000,2548000
"2482","Eastern Europe",NA,1978,80000,248000,1852000
"2483","Eastern Europe",NA,1979,84000,192000,2351000
"2484","Eastern Europe",NA,1980,84000,218000,2431000
"2485","Eastern Europe",NA,1981,84000,138000,2131000
"2486","Eastern Europe",NA,1982,84000,157000,2315000
"2487","Eastern Europe",NA,1983,84000,174000,2379000
"2488","Eastern Europe",NA,1984,89000,187000,2126000
"2489","Eastern Europe",NA,1985,93000,282000,1652000
"2490","Eastern Europe",NA,1986,153000,384000,2649000
"2491","Eastern Europe",NA,1987,205000,415000,2633000
"2492","Eastern Europe",NA,1988,129000,507000,2418000
"2493","Eastern Europe",NA,1989,103000,379000,1489000
"2494","Eastern Europe",NA,1990,92000,259000,1864000
"2495","Eastern Europe",NA,1991,81000,474000,1342000
"2496","Eastern Europe",NA,1992,1000,61000,1112000
"2497","Eastern Europe",NA,1993,2000,260000,570000
"2498","Eastern Europe",NA,1994,2000,352000,455000
"2499","Eastern Europe",NA,1995,5000,46000,477000
"2500","Eastern Europe",NA,1996,2000,62000,349000
"2501","Eastern Europe",NA,1997,5000,43000,366000
"2502","Eastern Europe",NA,1998,6000,1e+05,341000
"2503","Eastern Europe",NA,1999,5000,323000,291000
"2504","Eastern Europe",NA,2000,8000,28000,526000
"2505","Eastern Europe",NA,2001,16000,60000,631000
"2506","Eastern Europe",NA,2002,11000,168000,713000
"2507","Eastern Europe",NA,2003,8000,196000,629000
"2508","Eastern Europe",NA,2004,15000,443000,664000
"2509","Eastern Europe",NA,2005,11000,530000,901000
"2510","Eastern Europe",NA,2006,13000,841000,806000
"2511","Eastern Europe",NA,2007,6000,620000,950000
"2512","Eastern Europe",NA,2008,9000,672000,1442000
"2513","Eastern Europe",NA,2009,7000,702000,1969000
"2514","Eastern Europe",NA,2010,18000,1656000,2086000
"2515","Eastern Europe",NA,2011,22000,1549000,2249000
"2516","Eastern Europe",NA,2012,17000,638000,2652000
"2517","Eastern Europe",NA,2013,23000,1097000,2930000
"2518","Ecuador","ECU",1961,0,NA,0
"2519","Ecuador","ECU",1962,0,NA,0
"2520","Ecuador","ECU",1963,0,NA,0
"2521","Ecuador","ECU",1964,0,NA,0
"2522","Ecuador","ECU",1965,0,NA,0
"2523","Ecuador","ECU",1966,0,NA,0
"2524","Ecuador","ECU",1967,0,NA,0
"2525","Ecuador","ECU",1968,0,NA,0
"2526","Ecuador","ECU",1969,0,NA,0
"2527","Ecuador","ECU",1970,0,NA,1000
"2528","Ecuador","ECU",1971,0,NA,1000
"2529","Ecuador","ECU",1972,0,NA,1000
"2530","Ecuador","ECU",1973,0,NA,2000
"2531","Ecuador","ECU",1974,0,NA,4000
"2532","Ecuador","ECU",1975,0,NA,12000
"2533","Ecuador","ECU",1976,0,NA,14000
"2534","Ecuador","ECU",1977,0,NA,18000
"2535","Ecuador","ECU",1978,0,NA,24000
"2536","Ecuador","ECU",1979,0,NA,31000
"2537","Ecuador","ECU",1980,0,NA,32000
"2538","Ecuador","ECU",1981,0,NA,48000
"2539","Ecuador","ECU",1982,0,NA,50000
"2540","Ecuador","ECU",1983,0,NA,41000
"2541","Ecuador","ECU",1984,0,NA,70000
"2542","Ecuador","ECU",1985,0,NA,59000
"2543","Ecuador","ECU",1986,0,NA,70000
"2544","Ecuador","ECU",1987,0,NA,138000
"2545","Ecuador","ECU",1988,0,NA,124000
"2546","Ecuador","ECU",1989,0,NA,145000
"2547","Ecuador","ECU",1990,0,NA,158000
"2548","Ecuador","ECU",1991,0,NA,163000
"2549","Ecuador","ECU",1992,0,NA,140000
"2550","Ecuador","ECU",1993,0,NA,135000
"2551","Ecuador","ECU",1994,0,NA,184000
"2552","Ecuador","ECU",1995,0,NA,84000
"2553","Ecuador","ECU",1996,0,NA,72000
"2554","Ecuador","ECU",1997,0,NA,9000
"2555","Ecuador","ECU",1998,0,NA,25000
"2556","Ecuador","ECU",1999,0,NA,47000
"2557","Ecuador","ECU",2000,0,NA,41000
"2558","Ecuador","ECU",2001,0,NA,60000
"2559","Ecuador","ECU",2002,0,NA,70000
"2560","Ecuador","ECU",2003,0,NA,58000
"2561","Ecuador","ECU",2004,0,NA,60000
"2562","Ecuador","ECU",2005,0,NA,54000
"2563","Ecuador","ECU",2006,0,NA,40000
"2564","Ecuador","ECU",2007,0,NA,26000
"2565","Ecuador","ECU",2008,0,NA,53000
"2566","Ecuador","ECU",2009,0,NA,63000
"2567","Ecuador","ECU",2010,0,NA,64000
"2568","Ecuador","ECU",2011,0,NA,72000
"2569","Ecuador","ECU",2012,0,NA,76000
"2570","Ecuador","ECU",2013,0,NA,81000
"2571","Egypt","EGY",1961,0,NA,0
"2572","Egypt","EGY",1962,0,NA,0
"2573","Egypt","EGY",1963,0,NA,0
"2574","Egypt","EGY",1964,0,NA,0
"2575","Egypt","EGY",1965,0,NA,0
"2576","Egypt","EGY",1966,0,NA,0
"2577","Egypt","EGY",1967,0,NA,0
"2578","Egypt","EGY",1968,0,NA,0
"2579","Egypt","EGY",1969,0,NA,0
"2580","Egypt","EGY",1970,0,NA,0
"2581","Egypt","EGY",1971,0,NA,0
"2582","Egypt","EGY",1972,1000,NA,0
"2583","Egypt","EGY",1973,2000,NA,0
"2584","Egypt","EGY",1974,2000,NA,0
"2585","Egypt","EGY",1975,3000,NA,0
"2586","Egypt","EGY",1976,5000,NA,0
"2587","Egypt","EGY",1977,6000,NA,22000
"2588","Egypt","EGY",1978,8000,NA,60000
"2589","Egypt","EGY",1979,9000,NA,93000
"2590","Egypt","EGY",1980,8000,NA,88000
"2591","Egypt","EGY",1981,6000,NA,85000
"2592","Egypt","EGY",1982,8000,NA,145000
"2593","Egypt","EGY",1983,11000,NA,150000
"2594","Egypt","EGY",1984,12000,NA,150000
"2595","Egypt","EGY",1985,10000,NA,160000
"2596","Egypt","EGY",1986,10000,NA,170000
"2597","Egypt","EGY",1987,11000,NA,205000
"2598","Egypt","EGY",1988,10000,NA,195000
"2599","Egypt","EGY",1989,10000,NA,150000
"2600","Egypt","EGY",1990,9000,NA,91000
"2601","Egypt","EGY",1991,10000,NA,91000
"2602","Egypt","EGY",1992,11000,NA,95000
"2603","Egypt","EGY",1993,11000,NA,1e+05
"2604","Egypt","EGY",1994,11000,NA,103000
"2605","Egypt","EGY",1995,10000,NA,147000
"2606","Egypt","EGY",1996,10000,NA,174000
"2607","Egypt","EGY",1997,9000,NA,174000
"2608","Egypt","EGY",1998,11000,NA,121000
"2609","Egypt","EGY",1999,10000,NA,175000
"2610","Egypt","EGY",2000,5000,NA,218000
"2611","Egypt","EGY",2001,4000,NA,351000
"2612","Egypt","EGY",2002,3000,NA,370000
"2613","Egypt","EGY",2003,3000,NA,367000
"2614","Egypt","EGY",2004,3000,NA,280000
"2615","Egypt","EGY",2005,5000,NA,605000
"2616","Egypt","EGY",2006,19000,NA,580000
"2617","Egypt","EGY",2007,49000,NA,9e+05
"2618","Egypt","EGY",2008,50000,NA,1298000
"2619","Egypt","EGY",2009,57000,NA,1377000
"2620","Egypt","EGY",2010,65000,NA,1621000
"2621","Egypt","EGY",2011,64000,NA,1827000
"2622","Egypt","EGY",2012,38000,NA,1805000
"2623","Egypt","EGY",2013,52000,NA,1647000
"2624","El Salvador","SLV",1961,0,NA,NA
"2625","El Salvador","SLV",1962,0,NA,NA
"2626","El Salvador","SLV",1963,0,NA,NA
"2627","El Salvador","SLV",1964,0,NA,NA
"2628","El Salvador","SLV",1965,0,NA,NA
"2629","El Salvador","SLV",1966,0,NA,NA
"2630","El Salvador","SLV",1967,1000,NA,NA
"2631","El Salvador","SLV",1968,0,NA,NA
